material_id;formula_pretty
mp-928265;Ca3(GaNi)4
mp-928382;DyIr3
mp-928492;Ca2PbAu2
mp-928586;Ca2InN
mp-928613;NiI2
mp-928676;TbPbAu
mp-928689;ScAu
mp-928695;TbAu
mp-928715;TiBe2
mp-928743;Ca3(GaNi)4
mp-928778;Ce3Sn
mp-928909;DyIr3
mp-928936;MnGaPt
mp-928982;HgPt
mp-929024;Nb3Ir
mp-929104;NdNiSn
mp-929115;Ni4Mo
mp-929143;LuMn5
mp-929178;PrB2Ir3
mp-929258;LiYGa4
mp-929319;MnGaPt
mp-929368;HgPt
mp-929391;Nb3Ir
mp-929436;Ni4Mo
mp-929445;NdNiSn
mp-929525;LuMn5
mp-929545;PrB2Ir3
mp-929748;LaGa3Pd2
mp-929759;Cu8O
mp-929760;DyAl3
mp-929782;DyAl3
mp-929820;BW
mp-929889;BPt
mp-930076;Pu2O3
mp-930125;LiYGa4
mp-930252;DyAl3
mp-930264;Cu8O
mp-930271;LaGa3Pd2
mp-930290;DyAl3
mp-930330;BW
mp-930403;BPt
mp-930591;TbIn3
mp-930600;Sc3In
mp-930621;InCu2
mp-930624;ErIn3
mp-930699;SiO2
mp-930711;SiO2
mp-930713;SiO2
mp-930767;CaCu(GeO3)2
mp-930804;Al2W
mp-930900;K3Bi
mp-931076;Ho2(GePt3)3
mp-931137;SiO2
mp-931139;SiO2
mp-931141;SiO2
mp-931197;Yb(MnSi)2
mp-931877;Mn(GaS2)2
mp-932049;Y3Al2
mp-932107;SiO2
mp-932108;SiO2
mp-932109;SiO2
mp-932179;Yb(MnSi)2
mp-932751;DyPbAu
mp-932752;GaAu
mp-932790;UPt3
mp-933021;Ta4Te9I4O
mp-933095;Lu2Pd2Pb
mp-933192;Ce2Si3Rh
mp-933193;MnAlFe2
mp-933395;Er3AlC
mp-934105;MnGaPt
mp-934501;Li2SbAu
mp-934823;ErIr
mp-934901;MgGa
mp-935016;HoMn2
mp-935050;TmIr
mp-935110;Li22Pb5
mp-935125;SrMgSn
mp-935220;PaRh3
mp-936219;K2O
mp-936268;Pu2O3
mp-937115;Pu3Co
mp-937225;Mn(GaS2)2
mp-938849;Bi2Te2S
mp-938936;TlInS2
mp-939398;H2Se
mp-940823;Y3Al2
mp-940856;DyPbAu
mp-940857;GaAu
mp-940885;Li2SbAu
mp-940969;Y3Al2
mp-941000;DyPbAu
mp-941001;GaAu
mp-941042;Li2SbAu
mp-941220;Pu3Co
mp-941280;ErIr
mp-941329;MgGa
mp-941526;Pu3Co
mp-941572;ErIr
mp-941666;MgGa
mp-941712;HoMn2
mp-941737;TmIr
mp-941771;Li22Pb5
mp-941781;SrMgSn
mp-941862;HoMn2
mp-941881;TmIr
mp-941957;Li22Pb5
mp-941961;SrMgSn
mp-942026;PaRh3
mp-942062;UPt3
mp-942228;Ta4Te9I4O
mp-942295;TmInCu2
mp-942317;Mn3Bi
mp-942384;Rb2As3
mp-942495;Er3AlC
mp-942525;NpAs2
mp-942624;Lu2Pd2Pb
mp-942690;TmInCu2
mp-942729;Mn3Bi
mp-942782;Rb2As3
mp-942890;Er3AlC
mp-942910;NpAs2
mp-943036;PaRh3
mp-943077;UPt3
mp-943284;Ta4Te9I4O
mp-943296;Lu2Pd2Pb
mp-943386;MnAlFe2
mp-943390;Ce2Si3Rh
mp-943526;MnAlFe2
mp-943539;Ce2Si3Rh
mp-943640;Er3AlC
mp-944162;MnGaPt
mp-944320;Er3AlC
mp-944788;MnGaPt
mp-946851;K2O
mp-946886;Pu2O3
mp-947508;K2O
mp-947534;Pu2O3
mp-949550;Bi2Te2S
mp-949640;TlInS2
mp-949867;H2Se
mp-950661;H2Se
mp-9575;LiBeSb
mp-9592;Yb(MnAs)2
mp-962075;SrMgSn
mp-962888;SrMgSn
mp-971;K2O
mp-972051;YbGa2Pd
mp-972109;YbGa2Pd
mp-972166;YbGa2Pd
mp-972203;YbGa2Pd
mp-972808;SiO2
mp-972824;SiO2
mp-972854;SiO2
mp-972865;SiO2
mp-972916;MgCu
mp-973198;Na
mp-973451;Nd2BiO2
mp-973473;Nd2BiO2
mp-973494;Nd2BiO2
mp-973519;Nd2BiO2
mp-974386;Rh3F
mp-974404;Rh3F
mp-974428;Rh3F
mp-974443;Rh3F
mp-974558;Na
mp-974561;Na
mp-974567;Na
mp-974588;Na
mp-974920;Na
mp-974926;Na
mp-974932;Na
mp-974937;Na
mp-977639;TbIn3
mp-977643;ErIn3
mp-977670;Sc3In
mp-977693;SiO2
mp-977698;SiO2
mp-977806;K3Bi
mp-977841;YbAgS2
mp-977904;HfOs2
mp-977905;NdOs2
mp-977910;DyAl3
mp-977932;Sr(GaAu)2
mp-978;Sr2Sn
mp-978155;NdOs2
mp-978159;DyAl3
mp-9782;KAg3Se2
mp-978849;Sm3Mg
mp-978876;Sm3Mg
mp-978889;Sm3Mg
mp-978982;Sm3Mg
mp-978985;SnBr2
mp-979734;SnBr2
mp-9808;Rb3NbO8
mp-982370;Na
mp-982437;Na
mp-9831;LaGaO3
mp-983365;K3Hg
mp-983388;K3Hg
mp-983455;K3Hg
mp-983546;K3Hg
mp-983547;K3Hg
mp-983549;K3Hg
mp-983554;K3Hg
mp-984063;K3Hg
mp-985570;SiO2
mp-985590;SiO2
mp-985611;SiO2
mp-985621;SiO2
mp-985653;SiO2
mp-985658;SiO2
mp-985662;SiO2
mp-985665;SiO2
mp-985669;Nb2O5
mp-986983;Nd2CuO4
mp-987036;Na4IrO4
mp-987156;Na
mp-987680;SrLaI4
mp-987756;Nd2CuO4
mp-987791;LaMnGe
mp-987981;TbCu5
mp-988026;Na
mp-988040;Na4IrO4
mp-988092;SrLaI4
mp-988095;Nd2CuO4
mp-9881;KAuSe
mp-988121;LaMnGe
mp-988146;TbCu5
mp-988186;Mn3Bi
mp-988194;TlInS2
mp-988264;Na
mp-988285;Na4IrO4
mp-988327;SrLaI4
mp-988774;LaMnGe
mp-988784;TbCu5
mp-988806;Mn3Bi
mp-988807;TlInS2
mp-988943;Li2CuAs
mp-989027;TlInS2
mp-989028;Mn3Bi
mp-989143;Li2CuAs
mp-989219;Li2CuAs
mp-990;HoAu2
mp-990480;Yb3SnC
mp-990719;NbRu3C
mp-990727;Pu2O3
mp-990735;InCu2
mp-990750;SiO2
mp-990778;Al2W
mp-990814;Bi2Te2S
mp-991054;HoCd
mp-991352;LiYbPb
mp-991370;YbAl3
mp-991401;TlBi2
mp-991515;MnNi3
mp-991586;LiPb
mp-991587;Tb3InN
mp-991626;TiAl3
mp-991642;YbSnRh
mp-991696;MgIn
mp-991736;Rh(OF3)2
mp-991752;BaAl9Ni2
mp-991766;Li3UO4
mp-991859;TbZnSn
mp-991956;EuZn5
mp-991967;TmCd2
mp-991968;YbBiPd
mp-991988;HoAu2
mp-992087;U6Fe16Si7
mp-992159;TmCd2
mp-992162;HoAu2
mp-992166;YbBiPd
mp-992241;BaAl9Ni2
mp-992305;Li3UO4
mp-992320;U6Fe16Si7
mp-992349;TbZnSn
mp-992401;SmInRh
mp-992464;Eu2MgH6
mp-992512;Sr(GaAu)2
mp-992603;ZrAl5Ni2
mp-992612;Rh(OF3)2
mp-992660;ZrAl5Ni2
mp-992700;Eu2MgH6
mp-993039;HoCd
mp-993293;LiYbPb
mp-993309;YbAl3
mp-993341;TlBi2
mp-993467;MnNi3
mp-993536;TiAl3
mp-993563;YbSnRh
mp-993605;MgIn
mp-9937;USbSe
mp-993700;EuZn5
mp-993790;TmCd2
mp-993791;HoAu2
mp-993793;YbBiPd
mp-993867;BaAl9Ni2
mp-993921;Li3UO4
mp-993943;TbZnSn
mp-993976;SmInRh
mp-994035;U6Fe16Si7
mp-994069;Rh(OF3)2
mp-994107;ZrAl5Ni2
mp-994154;Eu2MgH6
mp-994299;HoCd
mp-994606;LiYbPb
mp-994614;YbAl3
mp-994651;TlBi2
mp-994798;MnNi3
mp-994834;TiAl3
mp-994891;YbSnRh
mp-994910;MgIn
mp-995013;EuZn5
mp-995072;SmInRh
mp-995262;Sb2(SO4)3
mp-9956;AlCr2C
mp-995913;Sb2(SO4)3
mp-996692;SiO2
mp-996693;SiO2
mp-996694;SiO2
mp-996696;SiO2
mp-996700;SiO2
mp-996709;SiO2
mp-996710;SiO2
mp-996711;SiO2
mp-996712;SiO2
mp-996713;SiO2
mp-996714;SiO2
mp-996715;SiO2
mp-996716;SiO2
mp-996717;SiO2
mp-996718;SiO2
mp-996719;SiO2
mp-996720;SiO2
mp-996721;SiO2
mp-996722;SiO2
mp-996723;SiO2
mp-996724;SiO2
mp-996725;SiO2
mp-996726;SiO2
mp-996727;SiO2
mp-996781;SiO2
mp-996843;SiO2
mp-996847;SiO2
mp-996848;SiO2
mp-996852;SiO2
mp-996853;SiO2
mp-996854;SiO2
mp-996855;SiO2
mp-996856;SiO2
mp-996857;SiO2
mp-996858;SiO2
mp-996859;SiO2
mp-996860;SiO2
mp-996884;CaCu(GeO3)2
mp-997061;TlInS2
mp-997072;SiO2
mp-997073;SiO2
mp-997075;SiO2
mp-997076;SiO2
mp-997077;SiO2
mp-997078;SiO2
mp-997079;SiO2
mp-997080;SiO2
mp-997081;SiO2
mp-997138;SiO2
mp-997141;SiO2
mp-997559;SiO2
mp-998280;SiO2
mp-998463;Li3SbO4
mp-998914;K2O
mp-998915;K2O
mp-998921;K2O
mp-998923;K2O
mp-998929;K2O
mp-998930;K2O
mp-998932;K2O
mp-998938;K2O
mp-998941;K2O
mp-998943;K2O
mp-998951;K2O
mp-998958;K2O
mp-998981;TiAl3
mp-999013;TiAl3
mp-999024;TiAl3
mp-999026;TiAl3
mp-999118;TcB
mp-999120;TcB
mp-999131;TcB
mp-999141;TbAu
mp-999146;TcB
mp-999149;TcB
mp-999153;TcB
mp-999157;TbAu
mp-999162;TcB
mp-999165;TbAu
mp-999172;TcB
mp-999175;TbAu
mp-999501;Na
mp-999513;Na
mp-999521;Na
mp-999528;Na
mvc-11613;CaFeF5
mvc-14316;CaFeF5
mvc-16368;CaCu(GeO3)2
mvc-16376;CaCu(GeO3)2
