material_id;spacegroup
mp-943036;Pm-3m
mp-943077;P6_3/mmc
mp-943284;C2/c
mp-943296;P4/mbm
mp-943386;Fm-3m
mp-943390;P6/mmm
mp-943526;Fm-3m
mp-943539;P6/mmm
mp-943640;Pm-3m
mp-944162;F-43m
mp-944320;Pm-3m
mp-944788;F-43m
mp-946851;I4_1/amd
mp-946886;Pn-3m
mp-947508;I4_1/amd
mp-947534;Pn-3m
mp-949550;C2/m
mp-949640;C2/m
mp-949867;Fm-3m
mp-950661;Fm-3m
mp-9575;P6_3mc
mp-9592;P-3m1
mp-962075;F-43m
mp-962888;F-43m
mp-971;Fm-3m
mp-972051;Cmcm
mp-972109;Cmcm
mp-972166;Cmcm
mp-972203;Cmcm
mp-972808;P2_1
mp-972824;P2_1
mp-972854;P2_1
mp-972865;P2_1
mp-972916;Pmma
mp-973198;R-3m
mp-973451;I4/mmm
mp-973473;I4/mmm
mp-973494;I4/mmm
mp-973519;I4/mmm
mp-974386;I4/mmm
mp-974404;I4/mmm
mp-974428;I4/mmm
mp-974443;I4/mmm
mp-974558;Fm-3m
mp-974561;Fm-3m
mp-974567;Fm-3m
mp-974588;Fm-3m
mp-974920;I4/mmm
mp-974926;I4/mmm
mp-974932;I4/mmm
mp-974937;I4/mmm
mp-977639;Pm-3m
mp-977643;Pm-3m
mp-977670;Pm-3m
mp-977693;P-31c
mp-977698;P-31m
mp-977806;P6_3/mmc
mp-977841;I4_1/amd
mp-977904;P6_3/mmc
mp-977905;P6_3/mmc
mp-977910;P6_3/mmc
mp-977932;P4/nmm
mp-978;Pnma
mp-978155;P6_3/mmc
mp-978159;P6_3/mmc
mp-9782;C2/m
mp-978849;I4/mmm
mp-978876;I4/mmm
mp-978889;I4/mmm
mp-978982;I4/mmm
mp-978985;P4_2/mnm
mp-979734;P4_2/mnm
mp-9808;I-42m
mp-982370;P6_3/mmc
mp-982437;P6_3/mmc
mp-9831;Pm-3m
mp-983365;I4/mmm
mp-983388;Fm-3m
mp-983455;Fm-3m
mp-983546;I4/mmm
mp-983547;Fm-3m
mp-983549;I4/mmm
mp-983554;I4/mmm
mp-984063;Fm-3m
mp-985570;P2_1/c
mp-985590;Pnnm
mp-985611;P2_1/c
mp-985621;Pnnm
mp-985653;Pnnm
mp-985658;P2_1/c
mp-985662;Pnnm
mp-985665;P2_1/c
mp-985669;P1
mp-986983;I4/mmm
mp-987036;I4/m
mp-987156;Im-3m
mp-987680;C2/c
mp-987756;I4/mmm
mp-987791;P4/nmm
mp-987981;P6/mmm
mp-988026;Im-3m
mp-988040;I4/m
mp-988092;C2/c
mp-988095;I4/mmm
mp-9881;Cmcm
mp-988121;P4/nmm
mp-988146;P6/mmm
mp-988186;I4/mmm
mp-988194;P1
mp-988264;Im-3m
mp-988285;I4/m
mp-988327;C2/c
mp-988774;P4/nmm
mp-988784;P6/mmm
mp-988806;I4/mmm
mp-988807;P1
mp-988943;P6_3/mmc
mp-989027;P1
mp-989028;I4/mmm
mp-989143;P6_3/mmc
mp-989219;P6_3/mmc
mp-990;I4/mmm
mp-990480;Pm-3m
mp-990719;Pm-3m
mp-990727;Ia-3
mp-990735;P6_3/mmc
mp-990750;I432
mp-990778;P6_422
mp-990814;C2/m
mp-991054;Pm-3m
mp-991352;P-6m2
mp-991370;Pm-3m
mp-991401;P6/mmm
mp-991515;Pm-3m
mp-991586;Pm-3m
mp-991587;Pm-3m
mp-991626;I4/mmm
mp-991642;P-62m
mp-991696;P4/mmm
mp-991736;P-1
mp-991752;P6/mmm
mp-991766;I4/mmm
mp-991859;P6_3/mmc
mp-991956;P6/mmm
mp-991967;P6/mmm
mp-991968;F-43m
mp-991988;I4/mmm
mp-992087;Fm-3m
mp-992159;P6/mmm
mp-992162;I4/mmm
mp-992166;F-43m
mp-992241;P6/mmm
mp-992305;I4/mmm
mp-992320;Fm-3m
mp-992349;P6_3/mmc
mp-992401;P-62m
mp-992464;P-3m1
mp-992512;P4/nmm
mp-992603;I4/mmm
mp-992612;P-1
mp-992660;I4/mmm
mp-992700;P-3m1
mp-993039;Pm-3m
mp-993293;P-6m2
mp-993309;Pm-3m
mp-993341;P6/mmm
mp-993467;Pm-3m
mp-993536;I4/mmm
mp-993563;P-62m
mp-993605;P4/mmm
mp-9937;P4/nmm
mp-993700;P6/mmm
mp-993790;P6/mmm
mp-993791;I4/mmm
mp-993793;F-43m
mp-993867;P6/mmm
mp-993921;I4/mmm
mp-993943;P6_3/mmc
mp-993976;P-62m
mp-994035;Fm-3m
mp-994069;P-1
mp-994107;I4/mmm
mp-994154;P-3m1
mp-994299;Pm-3m
mp-994606;P-6m2
mp-994614;Pm-3m
mp-994651;P6/mmm
mp-994798;Pm-3m
mp-994834;I4/mmm
mp-994891;P-62m
mp-994910;P4/mmm
mp-995013;P6/mmm
mp-995072;P-62m
mp-995262;R-3
mp-9956;P6_3/mmc
mp-995913;P2_1/c
mp-996692;Pmmn
mp-996693;I-4m2
mp-996694;Pnma
mp-996696;Imma
mp-996700;Ibam
mp-996709;P4_2/mmc
mp-996710;Immm
mp-996711;Cmcm
mp-996712;P4_122
mp-996713;Cmcm
mp-996714;Pmma
mp-996715;Cmme
mp-996716;I2_12_12_1
mp-996717;P4_2/mmc
mp-996718;I4_1/amd
mp-996719;Pm-3m
mp-996720;Cmcm
mp-996721;I4_1/amd
mp-996722;I4/mmm
mp-996723;Ia-3d
mp-996724;P4/nmm
mp-996725;Cmcm
mp-996726;P-4
mp-996727;Cmce
mp-996781;P2_1/c
mp-996843;Pmmn
mp-996847;Imma
mp-996848;I-4m2
mp-996852;Cmcm
mp-996853;Cmcm
mp-996854;I4_1/amd
mp-996855;Ibam
mp-996856;I4_1/amd
mp-996857;Cmcm
mp-996858;Cmcm
mp-996859;Pnma
mp-996860;Immm
mp-996884;C2/c
mp-997061;C2/m
mp-997072;Imma
mp-997073;Cmcm
mp-997075;I-4m2
mp-997076;Pmmn
mp-997077;Cmcm
mp-997078;I4_1/amd
mp-997079;Cmcm
mp-997080;Ibam
mp-997081;I4_1/amd
mp-997138;Cmcm
mp-997141;Pnma
mp-997559;Pbcn
mp-998280;Pc
mp-998463;P2/c
mp-998914;C2/m
mp-998915;Pnnm
mp-998921;C2/m
mp-998923;Pnnm
mp-998929;P3
mp-998930;C2/m
mp-998932;Pnnm
mp-998938;C2/m
mp-998941;Pnnm
mp-998943;P3
mp-998951;P3
mp-998958;P3
mp-998981;Pm-3m
mp-999013;Pm-3m
mp-999024;Pm-3m
mp-999026;Pm-3m
mp-999118;P6_3/mmc
mp-999120;P6_3/mmc
mp-999131;P6_3/mmc
mp-999141;Cmcm
mp-999146;P6_3/mmc
mp-999149;P6_3/mmc
mp-999153;P6_3/mmc
mp-999157;Cmcm
mp-999162;P6_3/mmc
mp-999165;Cmcm
mp-999172;P6_3/mmc
mp-999175;Cmcm
mp-999501;P6_3/mmc
mp-999513;P6_3/mmc
mp-999521;P6_3/mmc
mp-999528;P6_3/mmc
mvc-11613;P2_1/c
mvc-14316;C2/c
mvc-16368;C2/c
mvc-16376;P2_1/c
